history_id,order_id,status_id,status_date
13603,9327,2,2024-02-09 21:49:33
13604,4340,2,2022-09-03 10:24:22
13605,5351,2,2023-06-07 14:25:17
13606,7268,2,2023-04-04 09:30:28
13607,1689,2,2023-06-11 03:10:25
13608,11037,2,2022-10-14 08:05:09
13609,4275,2,2024-11-02 15:50:56
13610,839,2,2023-06-15 08:52:50
13611,8500,2,2022-05-01 06:24:29
13612,4948,2,2022-05-15 04:31:45
13613,9444,2,2023-07-12 04:49:10
13614,1490,2,2023-01-10 14:50:37
13615,4110,2,2023-08-28 00:38:28
13616,9788,2,2024-04-06 21:31:23
13617,8312,2,2023-02-10 19:01:50
13618,752,2,2023-09-04 23:38:23
13619,4555,2,2023-01-17 23:50:28
13620,846,2,2023-12-14 04:08:35
13621,1678,2,2023-02-26 18:58:27
13622,4307,2,2023-02-12 14:25:42
13623,10542,2,2023-02-16 15:11:59
13624,7259,2,2023-05-09 01:00:48
13625,8991,2,2023-12-19 07:48:23
13626,10299,2,2023-11-24 09:22:41
13627,4144,2,2022-02-26 05:11:05
13628,9701,2,2024-02-04 12:17:17
13629,132,2,2023-09-08 17:48:06
13630,9595,2,2022-05-28 04:58:43
13631,707,2,2024-02-27 19:50:51
13632,8816,2,2023-03-25 13:20:02
13633,9637,2,2023-09-02 02:32:27
13634,98,2,2022-04-12 12:59:04
13635,11283,2,2022-09-03 03:40:57
13636,179,2,2023-10-24 14:17:29
13637,6203,2,2024-06-27 17:30:52
13638,11042,2,2024-05-29 02:07:29
13639,1507,2,2023-11-13 19:33:40
13640,10344,2,2022-05-23 16:41:51
13641,1014,2,2024-03-25 20:26:15
13642,319,2,2022-12-27 08:02:47
13643,6942,2,2023-09-24 18:57:36
13644,8205,2,2022-04-10 20:47:48
13645,4683,2,2024-09-10 13:06:41
13646,5349,2,2023-11-06 11:17:09
13647,5418,2,2023-04-12 19:51:21
13648,622,2,2024-12-31 08:25:50
13649,10914,2,2023-09-20 08:07:58
13650,5276,2,2024-06-22 19:23:27
13651,5263,2,2023-02-07 14:06:19
13652,663,2,2023-07-18 21:09:30
13653,4201,2,2024-11-16 00:48:30
13654,1063,2,2024-11-08 13:21:12
13655,5038,2,2022-03-02 12:50:31
13656,2017,2,2022-04-13 07:46:23
13657,6447,2,2024-01-14 22:27:16
13658,10561,2,2024-05-09 08:17:43
13659,6998,2,2025-01-11 13:07:34
13660,9380,2,2022-07-13 17:02:08
13661,1886,2,2023-12-01 11:37:08
13662,9038,2,2022-05-08 22:17:33
13663,1888,2,2024-08-11 10:44:51
13664,6424,2,2022-03-20 23:02:11
13665,9694,2,2022-03-04 04:41:06
13666,6326,2,2023-03-29 11:50:16
13667,9413,2,2025-01-11 10:18:50
13668,4895,2,2022-06-22 02:18:08
13669,9394,2,2023-01-06 01:41:54
13670,9418,2,2022-08-05 14:14:23
13671,648,2,2022-12-28 10:32:23
13672,5432,2,2023-03-25 07:15:38
13673,8211,2,2024-12-22 05:57:36
13674,290,2,2024-08-27 16:47:58
13675,11271,2,2024-04-13 21:03:17
13676,156,2,2024-07-08 13:06:57
13677,7034,2,2023-05-29 21:21:25
13678,652,2,2024-01-12 17:51:21
13679,7023,2,2023-06-30 06:04:34
13680,5409,2,2023-04-13 04:58:14
13681,1532,2,2022-11-04 03:55:38
13682,4333,2,2022-12-24 16:31:13
13683,2452,2,2022-09-24 11:14:42
13684,8760,2,2022-09-20 22:45:49
13685,8626,2,2022-11-12 08:43:54
13686,4390,2,2023-10-27 01:02:02
13687,4180,2,2022-11-14 05:15:55
13688,2339,2,2022-03-19 18:32:40
13689,8388,2,2022-10-22 07:26:08
13690,9558,2,2024-08-11 18:45:15
13691,8496,2,2023-07-13 00:47:49
13692,10564,2,2025-01-05 09:23:59
13693,4650,2,2023-04-12 01:57:25
13694,361,2,2024-08-05 04:31:07
13695,1067,2,2022-07-30 05:57:32
13696,1120,2,2023-08-26 23:38:39
13697,956,2,2024-07-29 15:20:31
13698,6163,2,2024-10-01 19:18:51
13699,4679,2,2022-07-30 22:43:53
13700,2108,2,2023-05-02 16:29:36
13701,1320,2,2024-07-14 23:25:50
13702,5126,2,2024-10-26 13:21:04
13703,1863,2,2024-03-12 14:10:21
13704,2314,2,2023-05-26 03:45:53
13705,4831,2,2024-07-26 00:05:06
13706,1681,2,2022-05-25 01:32:18
13707,4550,2,2024-04-17 12:05:26
13708,6859,2,2023-01-21 04:31:08
13709,8718,2,2023-10-25 19:46:24
13710,212,2,2022-08-24 03:27:37
13711,2441,2,2023-01-23 10:13:08
13712,4548,2,2024-08-28 05:25:06
13713,8690,2,2022-10-05 16:14:36
13714,9559,2,2024-07-26 03:21:29
13715,5108,2,2022-10-07 03:37:22
13716,243,2,2022-05-12 11:16:31
13717,4591,2,2023-09-02 05:02:47
13718,1915,2,2025-01-05 08:46:05
13719,2230,2,2022-05-13 04:26:44
13720,4282,2,2023-12-07 17:02:17
13721,6598,2,2025-01-22 09:30:39
13722,9303,2,2024-11-22 03:38:51
13723,10297,2,2022-12-31 02:40:43
13724,8320,2,2022-04-22 14:45:34
13725,4308,2,2022-03-22 11:36:55
13726,6922,2,2023-03-18 16:36:33
13727,1230,2,2023-04-22 15:20:30
13728,1186,2,2024-05-30 16:28:01
13729,43,2,2023-07-28 23:41:37
13730,9544,2,2024-01-26 00:02:51
13731,5319,2,2023-08-04 10:44:49
13732,9410,2,2024-07-20 18:05:17
13733,1721,2,2023-06-04 21:17:02
13734,9424,2,2023-01-31 21:49:21
13735,5553,2,2024-12-14 10:04:23
13736,10422,2,2022-05-26 11:01:42
13737,803,2,2022-05-16 04:06:46
13738,6966,2,2023-10-08 06:53:59
13739,4699,2,2022-09-28 13:08:35
13740,8421,2,2024-07-28 16:31:24
13741,4588,2,2022-12-04 10:07:33
13742,8958,2,2022-11-10 21:27:50
13743,9622,2,2022-12-01 10:01:01
13744,5141,2,2023-05-04 08:47:59
13745,1585,2,2024-01-29 15:58:56
13746,7330,2,2023-10-15 11:28:25
13747,7302,2,2022-02-14 19:39:57
13748,6876,2,2024-08-02 16:51:42
13749,439,2,2024-10-07 13:36:25
13750,7209,2,2024-08-13 07:13:37
13751,1485,2,2024-03-11 09:47:32
13752,698,2,2023-09-16 01:38:02
13753,4513,2,2022-07-28 18:59:32
13754,9695,2,2023-05-22 09:57:58
13755,4697,2,2024-05-24 17:20:56
13756,8384,2,2022-10-30 20:41:33
13757,9427,2,2024-10-01 02:11:18
13758,9334,2,2024-02-21 14:54:52
13759,6379,2,2023-03-14 20:27:46
13760,1518,2,2023-04-10 12:39:39
13761,10264,2,2022-07-18 02:13:27
13762,4745,2,2025-01-18 14:10:09
13763,6259,2,2023-01-11 01:46:43
13764,5102,2,2022-04-08 21:08:39
13765,4717,2,2024-08-07 11:49:27
13766,5121,2,2022-10-11 22:34:43
13767,6529,2,2023-11-06 23:50:39
13768,23,2,2024-07-02 13:31:09
13769,4423,2,2022-09-09 16:54:09
13770,6304,2,2022-03-23 13:31:55
13771,4623,2,2024-09-03 17:28:24
13772,4499,2,2024-12-04 22:19:44
13773,8212,2,2023-12-03 06:40:43
13774,6904,2,2022-03-10 05:43:07
13775,2180,2,2022-05-18 06:08:36
13776,6524,2,2023-04-28 07:23:42
13777,6246,2,2024-11-23 07:10:05
13778,8806,2,2022-03-10 02:35:15
13779,4177,2,2022-03-19 08:11:38
13780,10283,2,2022-09-19 05:42:34
13781,2125,2,2024-06-21 09:04:52
13782,6182,2,2022-11-27 09:27:16
13783,2096,2,2022-10-17 20:42:21
13784,6158,2,2022-12-15 03:04:04
13785,1571,2,2022-04-30 21:14:06
13786,10307,2,2022-07-09 16:56:48
13787,5300,2,2024-04-09 09:35:40
13788,10631,2,2022-03-30 13:15:03
13789,1754,2,2024-07-18 20:43:57
13790,569,2,2023-03-17 15:00:52
13791,5007,2,2023-10-11 12:05:29
13792,1438,2,2022-04-01 05:24:19
13793,4298,2,2022-06-08 01:09:51
13794,420,2,2024-01-11 06:22:06
13795,554,2,2022-12-22 11:39:40
13796,5216,2,2022-10-02 07:08:55
13797,1447,2,2022-10-15 06:55:16
13798,8230,2,2023-07-23 07:53:00
13799,4305,2,2022-10-09 15:18:12
13800,9769,2,2023-03-30 12:36:52
13801,9419,2,2023-04-06 02:07:52
13802,1878,2,2023-04-30 22:16:33
13803,8942,2,2022-12-08 20:43:01
13804,5401,2,2022-06-08 13:39:37
13805,11421,2,2024-10-03 17:26:00
13806,9617,2,2022-06-06 16:45:47
13807,6795,2,2024-11-13 23:25:37
13808,471,2,2023-07-09 02:41:17
13809,9703,2,2023-05-18 19:31:25
13810,4975,2,2022-12-03 20:12:17
13811,10803,2,2023-11-11 15:07:14
13812,9782,2,2023-12-10 15:25:25
13813,5488,2,2022-05-05 08:34:29
13814,9329,2,2023-08-30 06:19:00
13815,6455,2,2023-05-10 11:57:25
13816,9536,2,2024-10-03 23:17:50
13817,10246,2,2024-07-15 18:15:31
13818,4353,2,2022-12-07 17:45:59
13819,1317,2,2023-01-09 16:11:20
13820,4159,2,2023-10-24 23:49:35
13821,5220,2,2022-03-25 04:39:43
13822,10828,2,2022-09-25 14:49:00
13823,153,2,2024-06-09 09:02:21
13824,4619,2,2024-01-17 04:06:53
13825,10467,2,2024-01-05 17:52:47
13826,684,2,2023-06-16 23:01:24
13827,4680,2,2022-04-27 03:07:35
13828,9255,2,2024-07-04 15:16:23
13829,10461,2,2024-02-25 06:48:51
13830,337,2,2022-04-05 20:21:10
13831,4381,2,2023-05-28 20:12:11
13832,6623,2,2024-12-28 00:54:13
13833,266,2,2024-08-17 10:56:57
13834,10846,2,2022-05-17 09:07:40
13835,5019,2,2023-11-06 03:30:35
13836,9323,2,2024-11-25 19:41:19
13837,4774,2,2023-05-23 17:02:37
13838,404,2,2022-09-21 10:20:14
13839,62,2,2024-10-06 15:47:47
13840,8279,2,2024-11-11 15:10:06
13841,9562,2,2024-05-15 23:45:52
13842,8445,2,2023-02-25 21:37:18
13843,2334,2,2022-03-02 06:29:05
13844,5404,2,2023-10-07 18:50:00
13845,9757,2,2023-09-20 17:31:57
13846,4518,2,2023-12-11 22:59:58
13847,1394,2,2023-02-24 01:11:16
13848,2406,2,2023-04-16 05:26:52
13849,369,2,2022-04-08 13:38:27
13850,10842,2,2024-12-18 17:07:22
13851,7172,2,2022-08-16 23:22:41
13852,4953,2,2024-10-05 23:15:47
13853,2174,2,2024-02-02 17:11:43
13854,9244,2,2022-03-11 03:15:22
13855,6473,2,2022-04-12 09:42:54
13856,6775,2,2024-10-20 22:18:06
13857,352,2,2022-07-31 16:24:04
13858,6145,2,2023-05-15 05:32:23
13859,1113,2,2022-05-23 11:10:58
13860,8621,2,2022-12-06 20:04:40
13861,4740,2,2024-02-15 15:35:35
13862,1239,2,2024-09-03 16:04:53
13863,4525,2,2025-01-15 17:00:08
13864,487,2,2023-07-17 07:47:01
13865,561,2,2023-07-04 10:21:42
13866,336,2,2022-06-30 07:24:44
13867,1543,2,2024-01-20 14:11:58
13868,7074,2,2024-10-14 02:28:52
13869,2326,2,2024-08-29 21:45:30
13870,8661,2,2024-03-23 10:33:05
13871,9332,2,2024-04-22 19:51:50
13872,5063,2,2024-01-15 20:36:03
13873,4219,2,2023-06-01 12:58:59
13874,9707,2,2023-06-16 07:31:04
13875,901,2,2023-04-08 01:55:31
13876,7095,2,2024-03-08 13:59:33
13877,1321,2,2022-03-21 18:39:37
13878,1535,2,2022-04-13 15:17:03
13879,2265,2,2023-02-09 14:11:20
13880,2002,2,2024-12-24 14:46:58
13881,4899,2,2024-09-25 12:07:20
13882,9268,2,2024-10-15 03:02:41
13883,4903,2,2022-07-29 07:48:36
13884,948,2,2023-10-31 23:46:47
13885,466,2,2022-07-06 13:01:15
13886,2444,2,2024-12-09 01:09:42
13887,6268,2,2024-05-22 14:30:52
13888,4299,2,2024-06-30 12:32:33
13889,6694,2,2023-04-25 13:14:40
13890,10811,2,2023-08-09 22:46:49
13891,10991,2,2023-05-27 20:52:28
13892,2209,2,2024-09-10 10:06:57
13893,4665,2,2024-10-12 21:00:41
13894,5251,2,2023-09-27 11:06:37
13895,4757,2,2024-08-12 16:32:06
13896,710,2,2023-04-17 06:56:57
13897,1542,2,2022-04-10 22:29:39
13898,10290,2,2023-09-13 08:01:11
13899,4386,2,2025-01-02 08:01:24
13900,5366,2,2022-06-21 18:36:39
13901,6891,2,2023-03-31 17:22:08
13902,4237,2,2023-09-20 17:45:00
13903,4424,2,2024-04-03 19:49:08
13904,10273,2,2022-12-30 18:45:47
13905,576,2,2023-11-29 17:48:44
13906,10776,2,2023-01-15 00:47:13
13907,4598,2,2024-09-20 20:12:01
13908,6917,2,2022-12-17 09:57:23
13909,11008,2,2023-05-06 23:00:32
13910,1105,2,2022-10-08 18:46:24
13911,1081,2,2024-01-21 19:15:12
13912,11005,2,2024-01-15 01:30:18
13913,7135,2,2023-10-06 01:15:13
13914,4215,2,2023-12-09 01:42:09
13915,1874,2,2023-08-09 23:50:16
13916,8638,2,2022-11-11 10:30:30
13917,1233,2,2022-08-27 17:50:02
13918,8657,2,2022-06-10 04:55:46
13919,6923,2,2024-04-05 16:14:48
13920,8984,2,2023-03-09 02:56:09
13921,8767,2,2022-09-22 08:01:52
13922,1882,2,2022-05-25 20:37:19
13923,9619,2,2023-02-10 11:58:38
13924,6727,2,2024-07-15 01:28:24
13925,4425,2,2022-02-26 07:56:18
13926,10539,2,2024-01-05 07:07:13
13927,4394,2,2024-02-08 15:21:43
13928,5442,2,2024-01-07 08:56:19
13929,7335,2,2024-07-30 09:50:15
13930,11270,2,2024-02-22 09:50:44
13931,5117,2,2022-05-26 05:07:58
13932,6531,2,2023-07-12 09:28:38
13933,10263,2,2022-05-24 09:02:26
13934,1139,2,2024-06-05 09:06:44
13935,9590,2,2023-03-22 09:40:57
13936,238,2,2024-06-19 04:59:54
13937,6193,2,2024-05-31 01:34:03
13938,2074,2,2023-10-01 00:25:08
13939,8697,2,2023-11-01 02:46:37
13940,293,2,2022-09-15 02:53:41
13941,5161,2,2023-04-13 06:27:05
13942,4171,2,2023-05-13 19:20:19
13943,7033,2,2023-08-11 07:02:46
13944,1236,2,2024-10-12 20:52:42
13945,2340,2,2024-01-16 17:14:22
13946,947,2,2022-03-13 02:15:20
13947,1245,2,2022-03-22 15:44:49
13948,5274,2,2023-11-08 11:52:00
13949,631,2,2022-09-15 21:24:17
13950,8587,2,2023-08-28 08:14:47
13951,1643,2,2022-11-07 08:55:37
13952,10327,2,2023-04-17 18:41:40
13953,388,2,2024-09-15 16:57:18
13954,9355,2,2024-12-01 03:15:07
13955,5223,2,2022-10-27 11:46:17
13956,6224,2,2023-12-02 04:49:10
13957,7287,2,2024-07-02 04:33:54
13958,4633,2,2022-02-13 12:55:00
13959,8651,2,2022-05-22 23:52:23
13960,1040,2,2024-11-15 04:38:43
13961,4451,2,2022-02-20 18:47:43
13962,8318,2,2024-09-29 02:46:51
13963,326,2,2024-10-31 16:08:10
13964,9662,2,2022-02-11 06:15:24
13965,4600,2,2022-09-14 14:40:38
13966,9631,2,2023-03-09 13:31:54
13967,9801,2,2022-03-16 21:25:31
13968,8725,2,2024-05-15 07:30:36
13969,4938,2,2023-12-17 07:10:48
13970,7315,2,2024-11-29 07:07:13
13971,4787,2,2024-12-14 14:57:10
13972,2420,2,2022-04-01 22:00:44
13973,8793,2,2024-08-05 23:12:10
13974,716,2,2024-10-11 19:20:10
13975,6760,2,2022-08-24 11:33:12
13976,6809,2,2023-09-18 22:20:14
13977,9469,2,2025-01-12 15:34:46
13978,7246,2,2023-05-21 08:46:17
13979,4389,2,2022-03-31 03:51:05
13980,664,2,2022-05-09 00:58:30
13981,5406,2,2023-10-07 19:23:16
13982,9661,2,2024-12-21 08:03:00
13983,9573,2,2022-10-01 17:38:47
13984,9749,2,2023-11-17 13:36:26
13985,5168,2,2023-01-13 07:15:18
13986,836,2,2024-07-24 19:04:33
13987,794,2,2023-11-18 08:36:21
13988,5156,2,2023-08-30 08:48:10
13989,4476,2,2024-06-27 22:27:04
13990,1472,2,2024-07-13 15:09:35
13991,790,2,2023-09-06 05:57:41
13992,7234,2,2022-02-05 18:33:19
13993,8761,2,2023-05-06 22:50:29
13994,4232,2,2023-05-30 23:58:12
13995,2052,2,2022-02-19 12:48:22
13996,6228,2,2022-06-20 23:07:51
13997,7309,2,2022-04-27 22:59:50
13998,5517,2,2024-01-23 04:44:46
13999,498,2,2024-03-21 20:01:39
14000,6728,2,2024-06-24 10:17:56
14001,464,2,2024-12-11 06:51:22
14002,1794,2,2022-09-08 14:03:24
14003,4433,2,2022-11-07 11:29:08
14004,11406,2,2024-05-12 12:44:59
14005,9789,2,2023-11-02 03:12:42
14006,10984,2,2022-06-22 16:42:38
14007,9805,2,2022-08-13 14:54:04
14008,9553,2,2024-02-13 14:37:51
14009,4329,2,2024-05-26 19:19:01
14010,1455,2,2022-03-13 22:20:22
14011,7062,2,2024-12-16 10:02:13
14012,2250,2,2024-03-14 03:13:22
14013,8614,2,2023-06-28 07:39:25
14014,2079,2,2022-10-17 05:14:56
14015,5355,2,2024-07-28 10:47:41
14016,4134,2,2023-01-17 04:27:34
14017,8387,2,2022-07-25 19:07:20
14018,1322,2,2023-09-16 13:19:09
14019,9224,2,2022-03-23 18:27:51
14020,7129,2,2024-09-05 00:59:52
14021,6453,2,2023-05-15 22:27:00
14022,717,2,2023-10-12 09:56:20
14023,4236,2,2024-10-29 03:55:04
14024,5413,2,2023-08-24 05:07:00
14025,2199,2,2024-07-12 23:27:59
14026,11357,2,2023-11-25 19:40:12
14027,1675,2,2023-05-25 08:43:37
14028,4704,2,2023-10-30 01:20:31
14029,8409,2,2023-10-06 16:08:13
14030,9044,2,2022-12-01 10:09:36
14031,9406,2,2022-07-22 06:56:50
14032,1036,2,2024-12-12 11:40:28
14033,8564,2,2022-04-21 21:50:05
14034,8730,2,2024-02-26 22:04:38
14035,6433,2,2022-07-15 10:32:51
14036,364,2,2022-06-16 14:09:18
14037,10338,2,2022-09-28 00:47:47
14038,9366,2,2022-09-15 17:35:09
14039,233,2,2022-04-02 13:28:28
14040,8386,2,2022-09-14 03:08:21
14041,952,2,2022-06-23 00:41:04
14042,8525,2,2023-01-08 15:29:38
14043,9222,2,2024-06-23 17:04:32
14044,6320,2,2023-03-02 01:02:16
14045,242,2,2023-08-28 11:41:09
14046,8869,2,2022-08-08 06:20:24
14047,10253,2,2023-07-15 09:03:50
14048,2379,2,2024-12-12 02:33:34
14049,9762,2,2023-08-03 08:24:50
14050,5367,2,2024-10-22 16:01:11
14051,8773,2,2023-09-08 03:54:04
14052,6801,2,2022-06-02 16:11:11
14053,9686,2,2022-06-27 13:23:01
14054,9487,2,2024-08-17 11:15:00
14055,5107,2,2022-08-31 02:45:31
14056,1016,2,2022-05-12 09:07:34
14057,10395,2,2023-05-31 23:07:35
14058,4244,2,2024-04-27 21:18:39
14059,4404,2,2023-09-02 16:28:39
14060,38,2,2024-05-08 03:51:25
14061,9086,2,2024-11-29 12:26:55
14062,1443,2,2023-06-17 20:21:06
14063,10945,2,2024-03-24 23:43:08
14064,8488,2,2023-06-02 20:06:55
14065,9390,2,2023-03-01 10:50:07
14066,276,2,2023-09-28 17:13:13
14067,396,2,2023-03-20 08:06:43
14068,4935,2,2023-06-23 19:45:56
14069,5293,2,2022-11-17 16:22:24
14070,4817,2,2022-02-07 00:36:27
14071,1473,2,2024-09-25 18:18:43
14072,727,2,2024-07-22 14:50:16
14073,6918,2,2024-02-22 00:45:06
14074,1614,2,2023-06-24 13:33:47
14075,5244,2,2023-03-13 16:59:15
14076,11331,2,2022-02-06 12:26:50
14077,4708,2,2022-06-15 01:21:04
14078,616,2,2023-12-13 20:17:21
14079,216,2,2022-10-25 23:39:00
14080,10748,2,2024-09-02 13:01:40
14081,7341,2,2022-08-09 13:42:04
14082,7125,2,2023-11-06 16:01:32
14083,6552,2,2022-06-30 16:29:14
14084,6338,2,2024-03-01 21:04:12
14085,1274,2,2023-09-29 15:12:37
14086,6945,2,2023-09-07 00:48:39
14087,4312,2,2022-10-18 15:16:40
14088,57,2,2024-01-14 19:51:48
14089,7103,2,2023-06-11 10:37:11
14090,2433,2,2023-09-26 08:24:22
14091,2249,2,2022-12-15 05:30:17
14092,10342,2,2022-01-26 17:51:34
14093,816,2,2022-10-07 20:56:10
14094,1305,2,2024-12-09 19:04:31
14095,1200,2,2023-02-10 06:06:18
14096,744,2,2023-02-27 23:52:39
14097,10457,2,2023-12-16 13:01:04
14098,1926,2,2023-10-06 11:15:24
14099,5085,2,2024-04-15 14:55:12
14100,11287,2,2023-02-21 12:46:56
14101,8567,2,2022-07-24 03:26:27
14102,10272,2,2023-04-02 21:12:26
14103,6667,2,2024-11-13 06:17:46
14104,6597,2,2023-12-02 22:54:03
14105,8210,2,2025-01-02 15:49:32
14106,1149,2,2025-01-12 02:06:31
14107,8444,2,2023-04-30 21:03:59
14108,4217,2,2024-10-13 04:45:58
14109,9263,2,2023-11-17 22:45:01
14110,8531,2,2022-05-27 13:44:55
14111,138,2,2023-06-15 07:02:40
14112,8899,2,2023-07-29 22:32:50
14113,918,2,2022-01-28 02:01:42
14114,1986,2,2022-07-22 11:55:07
14115,6860,2,2025-01-01 23:02:18
14116,10323,2,2024-03-18 22:48:01
14117,1937,2,2023-02-06 21:40:06
14118,6284,2,2023-06-25 16:24:16
14119,4581,2,2022-03-15 15:45:34
14120,1335,2,2025-01-06 03:04:04
14121,5313,2,2023-05-13 03:41:05
14122,2356,2,2024-07-27 07:34:22
14123,8590,2,2024-08-05 18:34:34
14124,8427,2,2023-12-27 18:18:28
14125,1927,2,2024-09-06 04:29:11
14126,9089,2,2022-06-14 23:16:13
14127,5232,2,2024-11-08 21:31:09
14128,1018,2,2022-06-18 19:14:52
14129,5448,2,2023-10-01 08:25:04
14130,5595,2,2022-12-25 14:04:33
14131,10379,2,2023-10-10 09:04:53
14132,5471,2,2023-10-24 01:28:12
14133,4685,2,2024-09-03 23:07:34
14134,4514,2,2023-02-04 09:06:31
14135,8700,2,2024-05-11 17:53:37
14136,9716,2,2022-10-08 08:01:17
14137,4360,2,2024-03-02 10:24:03
14138,5225,2,2022-11-14 18:00:59
14139,540,2,2024-03-18 08:00:51
14140,8749,2,2023-06-29 21:07:32
14141,4107,2,2022-07-16 16:34:55
14142,374,2,2024-06-22 02:36:33
14143,6280,2,2022-08-05 02:12:31
14144,4742,2,2022-04-29 19:33:31
14145,7192,2,2024-09-25 09:08:05
14146,2248,2,2024-01-16 04:33:41
14147,6498,2,2022-09-28 23:49:27
14148,6741,2,2023-11-22 02:48:28
14149,1603,2,2023-04-05 23:02:10
14150,1072,2,2022-04-08 20:34:10
14151,7179,2,2024-11-10 03:21:15
14152,5036,2,2024-06-08 04:34:13
14153,9293,2,2022-06-11 10:31:37
14154,8874,2,2023-01-13 13:28:21
14155,391,2,2022-04-05 15:36:38
14156,8375,2,2023-10-15 14:14:30
14157,7139,2,2022-07-10 18:26:25
14158,6776,2,2024-08-30 10:14:15
14159,10953,2,2022-10-18 16:38:43
14160,6699,2,2023-07-11 22:11:20
14161,9050,2,2022-09-12 21:26:35
14162,2492,2,2024-01-20 23:36:55
14163,1248,2,2022-12-11 10:16:58
14164,10583,2,2022-12-22 07:20:25
14165,1864,2,2024-02-09 11:42:29
14166,10938,2,2023-08-14 05:00:29
14167,2028,2,2022-04-28 04:12:58
14168,11014,2,2024-10-31 11:56:36
14169,8547,2,2022-09-09 02:59:39
14170,6490,2,2024-07-04 16:57:24
14171,1227,2,2022-06-28 06:43:57
14172,1522,2,2024-01-28 18:07:59
14173,6829,2,2024-02-21 07:15:00
14174,11031,2,2024-10-06 13:21:36
14175,9378,2,2023-08-31 22:03:52
14176,10766,2,2024-07-14 04:29:57
14177,5400,2,2023-06-08 02:39:32
14178,5127,2,2023-02-03 20:49:11
14179,4137,2,2024-01-31 12:05:18
14180,9272,2,2024-04-09 12:45:58
14181,4712,2,2022-05-28 13:20:10
14182,139,2,2024-03-05 08:22:37
14183,2294,2,2024-02-11 13:58:40
14184,5539,2,2022-05-09 05:39:14
14185,683,2,2023-02-06 16:51:50
14186,1188,2,2024-05-20 17:31:13
14187,597,2,2024-07-05 10:16:17
14188,11294,2,2022-03-03 20:42:18
14189,8631,2,2025-01-16 08:49:40
14190,7283,2,2024-06-22 19:09:50
14191,5090,2,2022-09-02 15:16:16
14192,8204,2,2022-12-17 06:44:35
14193,11264,2,2023-11-05 07:43:16
14194,7229,2,2023-08-31 17:49:21
14195,6439,2,2024-10-07 04:22:28
14196,10544,2,2022-09-02 20:52:35
14197,8290,2,2022-02-17 06:02:40
14198,4230,2,2024-01-03 17:20:46
14199,9521,2,2024-11-22 06:24:01
14200,2106,2,2022-09-21 13:59:39
14201,1556,2,2022-07-22 09:25:15
14202,56,2,2024-09-13 02:12:30
14203,7052,2,2023-10-23 04:48:31
14204,11291,2,2023-12-22 06:52:27
14205,371,2,2024-04-11 17:51:25
14206,10581,2,2023-12-30 21:56:32
14207,8309,2,2023-07-12 01:28:14
14208,9465,2,2023-01-08 20:34:55
14209,8259,2,2022-12-01 10:49:45
14210,8412,2,2023-05-25 12:04:39
14211,6555,2,2023-02-14 02:50:52
14212,10801,2,2024-04-07 16:24:44
14213,2413,2,2023-11-20 05:31:31
14214,6469,2,2022-12-16 14:55:07
14215,1045,2,2023-01-08 09:25:04
14216,11,2,2023-10-31 00:56:24
14217,9061,2,2024-12-15 23:11:58
14218,102,2,2023-04-11 21:21:44
14219,9041,2,2024-11-18 17:01:13
14220,2055,2,2024-12-02 13:10:13
14221,8220,2,2023-08-13 10:47:40
14222,5187,2,2023-02-15 11:25:56
14223,4258,2,2023-08-18 18:09:55
14224,4154,2,2023-04-16 09:47:28
14225,9638,2,2024-01-27 01:00:00
14226,10781,2,2023-09-08 19:10:41
14227,10492,2,2024-09-19 22:26:24
14228,1059,2,2023-04-26 15:47:08
14229,7215,2,2023-08-05 21:08:17
14230,5391,2,2022-10-06 02:58:52
14231,5120,2,2023-03-11 02:25:11
14232,4597,2,2025-01-02 18:44:34
14233,8330,2,2024-12-07 03:45:59
14234,8533,2,2023-04-29 07:34:16
14235,1747,2,2023-12-06 09:43:20
14236,5484,2,2025-01-11 09:51:44
14237,1038,2,2024-11-29 19:54:07
14238,1536,2,2022-06-17 13:45:09
14239,533,2,2024-05-17 13:06:59
14240,1796,2,2023-08-29 09:24:51
14241,7117,2,2024-02-16 03:12:04
14242,919,2,2022-05-12 21:21:43
14243,205,2,2022-12-21 02:36:44
14244,2021,2,2022-07-03 07:16:49
14245,5197,2,2024-12-04 08:15:09
14246,1437,2,2024-08-27 21:08:59
14247,9279,2,2024-10-16 14:24:32
14248,5075,2,2023-01-11 11:23:20
14249,1387,2,2022-02-19 03:07:17
14250,743,2,2022-04-29 04:50:27
14251,1403,2,2023-06-17 13:38:53
14252,8794,2,2023-05-05 22:15:47
14253,5172,2,2023-03-23 02:45:21
14254,1615,2,2022-04-15 19:39:54
14255,4883,2,2024-01-13 00:36:24
14256,7151,2,2024-03-08 09:35:37
14257,6857,2,2023-05-22 05:33:13
14258,5389,2,2023-10-12 20:33:05
14259,9561,2,2023-02-09 16:19:26
14260,10530,2,2024-01-11 01:33:53
14261,4466,2,2024-02-07 03:16:30
14262,8592,2,2024-09-02 23:02:30
14263,9537,2,2024-01-03 03:28:48
14264,4403,2,2024-12-06 04:47:15
14265,5097,2,2024-04-15 02:36:28
14266,80,2,2024-08-11 18:50:27
14267,5030,2,2022-06-27 20:03:42
14268,459,2,2023-05-13 22:28:00
14269,1175,2,2024-02-08 04:58:18
14270,5,2,2024-12-01 08:10:19
14271,4229,2,2024-07-13 02:27:29
14272,10832,2,2024-06-28 00:45:03
