line_id,order_id,book_id,price
7188,4214,5282,16.49
7189,6261,7783,0.47
7190,8308,208,0.46
7191,9331,658,4.52
7192,10354,10614,1.82
7193,10865,6607,13.91
7194,1261,7748,7.9
7195,5356,9855,4.88
7196,299,6251,1.55
7197,361,7814,5.58
7198,2097,3200,12.03
7199,4394,1602,18.31
7200,4456,1630,19.71
7201,6441,5427,9.65
7202,6503,10562,5.98
7203,8488,7196,6.74
7204,8550,8283,14.23
7205,9511,3599,9.66
7206,9573,4955,15.54
7207,10534,6114,8.32
7208,10596,4807,18.23
7209,11045,2919,11.53
7210,135,1065,14.98
7211,1994,5093,0.83
7212,4230,9296,1.04
7213,6277,8393,12.3
7214,8324,9047,4.4
7215,9347,7341,12.79
7216,10370,2428,3.44
7217,10881,2301,10.34
7218,786,10744,5.53
7219,4881,5409,12.01
7220,6928,6061,18.44
7221,8975,10854,2.23
7222,1141,7022,16.42
7223,1565,2353,11.89
7224,5236,3753,18.07
7225,7283,5616,16.27
7226,1262,6165,6.59
7227,5357,10959,18.73
7228,1191,8096,16.57
7229,5286,10681,6.28
7230,7333,7682,10.2
7231,1636,5326,17.26
7232,2039,9791,16.21
7233,816,4588,12.61
7234,4911,10174,13.62
7235,6958,7372,5.39
7236,9005,3994,19.74
7237,1847,9538,6.51
7238,2334,631,6.12
7239,523,4018,17.74
7240,2227,3912,1.94
7241,4618,4785,17.19
7242,6665,76,9.11
7243,8712,2867,18.43
7244,9735,9292,8.21
7245,59,6102,10.19
7246,4154,10045,19.7
7247,6201,2416,2.6
7248,8248,11125,12.17
7249,9271,490,7.88
7250,10294,9320,0.13
7251,10805,5780,11.56
7252,11316,3679,18.4
7253,1788,6754,5.51
7254,1806,6200,19.18
7255,2154,1378,14.84
7256,2280,3757,9.26
7257,536,3353,2.36
7258,4631,7626,1.47
7259,6678,3454,6.64
7260,8725,8119,13.04
7261,9748,781,7.91
7262,13,8522,12.87
7263,743,10246,13.46
7264,4108,6712,19.93
7265,4838,1923,17.49
7266,6155,9503,12.94
7267,6885,7476,8.38
7268,8202,887,2.83
7269,8932,5200,18.25
7270,9225,1796,1.38
7271,10248,9572,1.89
7272,10759,9929,3.56
7273,11270,2377,10.67
7274,11397,296,10.64
7275,1263,6470,6.22
7276,1709,9011,2.33
7277,2460,1714,8.4
7278,5358,7086,18.5
7279,246,7946,15.92
7280,4341,9319,15.99
7281,6388,5404,0.59
7282,8435,7679,7.25
7283,9458,8251,12.41
7284,10481,9763,10.52
7285,10992,11104,8.23
7286,1781,718,1.75
7287,994,2716,19.15
7288,2500,624,8.15
7289,5089,9664,2.41
7290,7136,11104,12.55
7291,349,1607,16.78
7292,4444,8483,5.89
7293,6491,2073,0.94
7294,8538,7528,4.84
7295,9561,1997,3.43
7296,10584,3560,1.69
7297,1374,5152,1.23
7298,2087,10221,8.17
7299,5469,3182,4.1
7300,549,1853,4.36
7301,971,6562,5.9
7302,995,7857,12.91
7303,4644,1215,12.18
7304,5066,7993,15.29
7305,5090,7426,0.87
7306,6691,2400,18.95
7307,7113,1012,12.24
7308,7137,8758,1.99
7309,8738,1513,7.63
7310,9761,5561,7.08
7311,715,3026,5.94
7312,1789,7434,9.0
7313,4810,2746,17.66
7314,6857,7517,14.57
7315,8904,6841,17.79
7316,289,6697,6.83
7317,1930,10041,9.75
7318,4384,8123,3.75
7319,6431,8321,3.53
7320,8478,7110,13.31
7321,9501,4560,1.06
7322,10524,396,0.37
7323,11035,10977,17.54
7324,1595,4727,9.87
7325,1682,2138,9.62
7326,2000,9211,13.93
7327,105,11123,18.17
7328,972,6050,19.86
7329,979,3708,13.75
7330,4200,4879,2.59
7331,5067,3701,5.48
7332,5074,4141,0.77
7333,6247,857,5.38
7334,7114,1273,15.29
7335,7121,5332,2.06
7336,8294,849,1.46
7337,9317,1512,9.21
7338,10340,9949,1.8
7339,10851,8539,11.34
7340,171,5927,19.25
7341,670,2391,3.73
7342,4266,3212,17.66
7343,4765,6118,2.0
7344,6313,9456,18.99
7345,6812,2201,2.81
7346,8360,1217,2.5
7347,8859,3301,2.17
7348,9383,7263,18.76
7349,10406,8153,16.98
7350,10917,523,13.75
7351,493,3314,8.52
7352,4588,2627,18.05
7353,6635,8950,6.28
7354,8682,1759,16.96
7355,9705,8509,5.61
7356,1150,1200,13.96
7357,5245,1843,14.69
7358,7292,1959,13.53
7359,1397,9511,4.89
7360,5492,7311,11.05
7361,1305,8796,5.92
7362,1590,1192,12.97
7363,5400,10236,13.1
7364,1833,5743,12.3
7365,2260,5855,15.72
7366,1184,3921,8.07
7367,2219,10683,11.8
7368,5279,786,11.65
7369,7326,7785,15.03
7370,1794,7325,0.75
7371,704,2355,18.92
7372,1114,1061,12.77
7373,4799,10083,12.32
7374,5209,4010,19.09
7375,6846,7685,11.81
7376,7256,9790,12.57
7377,8893,5587,12.51
7378,2466,6913,4.6
7379,1479,3175,14.74
7380,1618,9221,18.66
7381,5574,1980,1.82
7382,1199,10256,6.71
7383,5294,10150,11.09
7384,7341,405,10.36
7385,749,5351,17.01
7386,4844,9020,10.02
7387,6891,821,17.3
7388,8938,1165,18.56
7389,1679,3621,16.87
7390,607,2687,13.53
7391,1042,7321,5.21
7392,1904,3663,17.28
7393,2442,3708,1.47
7394,4702,4092,12.37
7395,5137,10997,1.74
7396,6749,5220,1.71
7397,7184,210,16.76
7398,8796,1497,3.16
7399,1542,4309,9.23
7400,1921,1628,6.93
7401,1030,3269,8.59
7402,5125,2960,0.83
7403,7172,4554,18.44
7404,268,4262,2.97
7405,4363,6614,10.52
7406,6410,9415,13.06
7407,8457,8088,13.5
7408,9480,2174,19.03
7409,10503,1894,19.94
7410,11014,5291,7.72
7411,1982,5597,7.15
7412,1239,3094,6.36
7413,1379,8410,16.51
7414,5334,9560,16.4
7415,5474,5809,3.01
7416,63,2073,9.6
7417,4158,9363,15.34
7418,6205,3467,5.12
7419,8252,3851,19.24
7420,9275,8581,19.41
7421,10298,5991,15.62
7422,10809,3226,2.12
7423,11320,7359,19.77
7424,1210,10661,16.51
7425,5305,2809,15.72
7426,1092,1925,10.13
7427,5187,154,10.99
7428,7234,7860,17.67
7429,1306,3307,16.72
7430,5401,3213,18.71
7431,925,9032,5.04
7432,5020,9176,7.35
7433,7067,4049,14.33
7434,1715,5466,6.13
7435,60,645,7.41
7436,2447,7565,5.74
7437,4155,4408,2.38
7438,6202,4535,13.6
7439,8249,1987,17.04
7440,9272,8059,1.31
7441,10295,1728,11.59
7442,10806,4796,8.34
7443,11317,8820,14.24
7444,146,2018,15.42
7445,1623,3460,4.84
7446,2390,3074,13.11
7447,4241,5001,5.61
7448,6288,604,8.59
7449,8335,10961,12.74
7450,9358,2550,4.7
7451,10381,5420,14.62
7452,10892,2154,15.5
7453,412,3268,2.87
7454,4507,9313,15.09
7455,6554,2900,0.8
7456,8601,4662,19.48
7457,9624,6833,2.96
7458,626,9983,0.85
7459,2383,5796,9.54
7460,4721,9148,13.6
7461,6768,10387,12.55
7462,8815,3761,16.14
7463,213,227,13.62
7464,4308,3836,13.61
7465,6355,4086,15.9
7466,8402,9720,19.66
7467,9425,3266,10.38
7468,10448,7939,0.22
7469,10959,10188,10.89
7470,465,10854,4.88
7471,1534,3276,14.78
7472,4560,9046,16.95
7473,6607,8873,8.91
7474,8654,9289,16.75
7475,9677,7613,18.16
7476,957,5421,14.24
7477,983,1106,7.2
7478,5052,5595,8.67
7479,5078,7338,19.93
7480,7099,56,0.7
7481,7125,1773,13.84
7482,1878,10926,16.68
7483,1019,2498,12.4
7484,5114,4748,5.47
7485,7161,976,12.36
7486,444,9191,5.53
7487,726,10065,13.87
7488,1308,8379,13.7
7489,2073,1854,15.55
7490,4539,4322,12.18
7491,4821,9791,11.45
7492,5403,2488,8.0
7493,6586,3651,8.83
7494,6868,2473,15.74
7495,8633,2990,19.65
7496,8915,1177,11.63
7497,9656,6579,4.23
7498,362,3148,15.61
7499,4457,599,18.55
7500,6504,5297,11.96
7501,8551,6245,0.25
7502,9574,4212,17.11
7503,10597,1577,2.84
7504,768,3178,0.03
7505,4863,1680,15.01
7506,6910,3320,4.82
7507,8957,3445,16.51
7508,1072,2201,10.26
7509,2302,10809,6.36
7510,5167,7531,8.59
7511,7214,1305,5.95
7512,190,1522,15.81
7513,4285,6042,6.86
7514,6332,962,8.05
7515,8379,8395,11.29
7516,9402,6207,1.92
7517,10425,8988,15.0
7518,10936,3639,7.7
7519,2381,10498,11.26
7520,2171,10941,4.57
7521,1947,2130,5.44
7522,964,8746,2.28
7523,1087,2357,14.34
7524,5059,10576,12.02
7525,5182,1701,19.23
7526,7106,3890,17.26
7527,7229,2964,14.86
7528,1074,10185,6.96
7529,1166,11067,18.57
7530,5169,7335,10.21
7531,5261,6392,6.82
7532,7216,10927,17.74
7533,7308,5440,15.67
7534,2142,5017,18.07
7535,1901,1849,2.39
7536,86,1098,2.7
7537,2150,4221,9.83
7538,4181,3560,2.49
7539,6228,7387,18.91
7540,8275,8181,16.8
7541,9298,11063,9.03
7542,10321,3047,0.3
7543,10832,2826,4.49
7544,11343,4011,2.58
7545,1787,6270,8.61
7546,1497,5140,0.36
7547,5592,7841,9.39
7548,1861,2587,15.09
7549,1398,829,2.19
7550,5493,3596,5.76
8192,7282,4015,16.07
8193,8925,2539,2.8
8194,1656,7861,10.63
8195,8748,6940,2.34
8196,7224,9692,7.06
8197,4621,1973,17.69
8198,8219,2214,19.85
8199,4848,9474,5.09
8200,6581,1206,10.77
8201,5359,7750,9.57
8202,301,2509,2.46
8203,8253,9540,5.65
8204,5583,829,7.35
8205,1790,8597,17.17
8206,8495,7253,5.09
8207,207,10664,15.74
8208,262,2738,4.5
8209,1788,2387,1.32
8210,6774,6096,14.65
8211,9707,5834,12.27
8212,1227,5496,9.23
8213,198,6449,17.79
8214,1849,2753,4.56
8215,4609,2203,19.61
8216,2267,330,2.77
8217,9,1607,14.25
8218,10420,10793,16.81
8219,1239,3382,10.2
8220,450,4976,4.49
8221,10970,585,5.03
8222,1381,4940,4.16
8223,8692,2604,3.15
8224,10517,2630,3.38
8225,5562,4595,1.04
8226,951,7810,9.91
8227,4784,10354,12.77
8228,289,6274,16.08
8229,8824,2388,1.14
8230,4447,894,7.7
8231,8758,3347,9.74
8232,4315,7056,3.07
8233,2471,6265,15.96
8234,4525,3973,15.35
8235,6500,10558,14.52
8236,1833,3964,15.24
8237,11020,153,0.99
8238,834,6726,0.07
8239,5445,3213,8.48
8240,2053,6471,17.75
8241,8197,5581,9.75
8242,6400,5343,7.6
8243,823,7792,9.62
8244,617,9831,7.93
8245,5038,1825,15.97
8246,10258,3823,13.92
8247,1465,3151,7.87
8248,6831,2961,6.17
8249,9709,2569,2.63
8250,1032,2891,5.52
8251,8610,9240,2.57
8252,1852,10143,10.69
8253,8213,1163,9.98
8254,10540,9927,8.74
8255,2325,1543,13.39
8256,8836,11063,18.94
8257,9723,1840,16.05
8258,969,5162,5.9
8259,2176,1099,9.37
8260,115,9787,7.45
8261,1215,5372,7.76
8262,1612,11014,18.47
8263,4215,6469,17.61
8264,7087,6635,19.09
8265,6292,8799,18.54
8266,4631,571,4.59
8267,1780,9860,8.07
8268,4532,6478,17.65
8269,7263,1985,17.27
8270,8676,9403,3.93
8271,10782,2601,2.78
8272,1428,1036,8.72
8273,6616,6009,13.4
8274,25,10025,9.5
8275,376,8513,15.91
8276,38,7231,4.36
8277,1079,6926,1.63
8278,7024,2256,19.64
8279,6736,2013,17.45
8280,6497,2746,4.03
8281,9701,4942,3.76
8282,5434,6471,17.48
8283,5134,3571,11.41
8284,9019,6234,15.31
8285,5133,7712,8.59
8286,1724,2387,0.72
8287,2122,858,6.98
8288,9227,6758,0.01
8289,8673,10125,10.27
8290,10985,2087,18.02
8291,7214,8601,16.56
8292,1104,6698,19.45
8293,9367,7272,4.59
8294,9479,3353,9.36
8295,597,5020,4.34
8296,10529,6467,17.34
8297,11262,9063,0.64
8298,4897,4234,17.24
8299,769,3937,14.57
8300,4953,1846,15.77
8301,1072,2037,17.48
8302,10546,9592,5.38
8303,432,5795,11.24
8304,550,416,2.88
8305,8855,6919,1.32
8306,8905,4255,17.37
8307,636,8411,14.73
8308,1509,6096,13.9
8309,1643,2307,19.85
8310,9544,6084,13.78
8311,4657,8625,16.62
8312,9075,1594,13.42
8313,5095,1978,16.87
8314,4832,2990,5.96
8315,1364,9552,4.93
8316,9286,7307,4.76
8317,1888,4874,2.88
8318,6213,6481,17.31
8319,4795,80,19.77
8320,5155,9692,6.16
8321,50,8206,12.8
8322,4258,8803,18.15
8323,4787,136,0.25
8324,1759,7866,9.72
8325,4441,8884,18.85
8326,461,6319,15.8
8327,7155,2378,0.37
8328,11289,9335,2.88
8329,2021,1431,11.84
8330,6160,4524,19.64
8331,1318,5186,5.59
8332,5564,5050,4.35
8333,1151,8144,12.14
8334,4485,958,7.55
8335,8839,6004,12.91
8336,653,7671,7.87
8337,1754,5507,8.41
8338,2255,9950,8.35
8339,2188,5379,7.26
8340,4638,4003,14.88
8341,538,4000,14.85
8342,2479,2937,5.3
8343,4602,10127,9.92
8344,6659,8485,15.15
8345,9558,8220,12.76
8346,858,1966,16.53
8347,4600,3493,10.25
8348,1617,1455,11.92
8349,8225,9998,8.71
8350,9438,1917,16.07
8351,8743,7179,3.36
8352,4,4900,2.87
8353,8808,269,1.23
8354,9228,3935,14.17
8355,9616,8148,12.04
8356,7273,1944,16.27
8357,5171,4798,1.89
8358,1707,5925,12.01
8359,1683,10735,15.24
8360,9585,2878,4.6
8361,5091,9572,4.75
8362,11292,8125,11.74
8363,5446,6621,18.22
8364,4283,7040,1.99
8365,10397,9200,1.4
8366,5303,9505,4.13
8367,802,238,0.84
8368,6472,4854,2.32
8369,6978,5101,4.54
8370,2212,10597,13.93
8371,8956,2523,1.33
8372,9017,6695,18.84
8373,1819,1716,14.08
8374,1356,10739,15.17
8375,10301,1680,13.74
8376,10986,867,6.41
8377,11017,7369,4.85
8378,5049,7790,8.62
8379,7050,2700,2.87
8380,9490,2578,1.75
8381,9605,7502,6.0
8382,1992,6639,18.22
8383,1705,8372,13.8
8384,2459,8790,17.55
8385,4133,6818,19.82
8386,735,9938,7.87
8387,5357,2427,0.35
8388,2285,9447,3.45
8389,7129,5024,3.68
8390,10544,2155,17.87
8391,4626,5558,8.43
8392,1725,1888,15.44
8393,9689,6540,17.25
8394,6527,4020,14.59
8395,6834,1016,7.59
8396,8501,3584,10.66
8397,4458,10314,11.15
8398,10286,10478,12.62
8399,2463,749,5.16
8400,8854,6404,15.99
8401,6543,833,5.92
8402,9346,9765,6.19
8403,9076,8678,16.41
8404,1031,3283,7.92
8405,4359,8377,13.69
8406,9293,587,3.68
8407,6954,6244,14.52
8408,6452,7478,5.6
8409,5113,10508,12.83
8410,1108,3214,7.26
8411,9327,2516,0.98
8412,5367,9702,5.56
8413,9785,1921,15.63
8414,6821,6436,16.21
8415,7017,6738,18.92
8416,6583,9612,4.74
8417,4557,6956,0.86
8418,6517,5137,4.49
8419,6384,3973,14.03
8420,1985,598,3.69
8421,2293,2237,18.42
8422,6426,10304,10.91
8423,4455,3220,7.24
8424,8983,3488,9.64
8425,6874,3761,12.08
8426,6654,7554,6.17
8427,4720,5320,6.09
8428,10271,3766,12.1
8429,8795,8322,13.04
8430,715,10279,10.63
8431,2383,3878,13.09
8432,8224,3230,7.25
8433,4771,5679,9.25
8434,9601,259,0.53
8435,10406,10312,10.88
8436,82,69,18.81
8437,8544,6910,0.3
8438,4585,4352,17.3
8439,7262,6546,17.02
8440,1082,3756,11.92
8441,8665,3091,5.95
8442,161,8221,12.05
8443,1949,229,0.2
8444,9041,9026,19.27
8445,5426,8062,10.59
8446,8735,7167,2.54
8447,498,2263,18.45
8448,9435,7835,8.54
8449,9612,5114,4.07
8450,4816,4990,2.95
8451,5306,6806,19.27
8452,7183,1285,9.63
8453,10442,2648,1.87
8454,5363,3975,13.8
8455,6391,9109,19.94
8456,6883,9434,2.86
8457,1332,11101,17.84
8458,5571,7489,5.36
8459,124,1202,8.83
8460,6789,255,0.31
8461,2108,8875,17.78
8462,7157,8495,14.36
8463,1276,4258,16.27
8464,10812,10629,13.52
8465,9013,2400,19.56
8466,1608,11115,17.89
8467,9551,6195,13.66
8468,1426,1143,8.24
8469,2410,10517,12.48
8470,1812,5379,6.3
8471,8978,2145,17.23
8472,10374,8414,13.56
8473,4604,8677,15.91
8474,7219,3797,12.04
8475,408,7528,5.58
8476,5471,10508,12.35
8477,8759,6625,17.43
8478,4287,7370,4.12
8479,956,7654,6.67
8480,4325,4665,19.79
8481,939,8621,15.34
8482,1540,1701,13.14
8483,8618,2142,17.09
8484,217,1334,9.82
8485,2151,4042,14.16
8486,7275,2431,19.67
8487,520,9652,4.55
8488,9078,7144,2.0
8489,4681,10924,15.98
8490,6519,7886,8.66
8491,548,2656,1.65
8492,8711,2108,16.72
8493,40,10226,9.68
8494,1050,10858,15.36
8495,8980,5606,8.16
8496,8216,2281,18.26
8497,1353,10005,7.68
8498,246,5711,9.09
8499,599,3933,13.09
8500,5184,2225,17.72
8501,438,4065,14.23
8502,1117,917,5.92
8503,8566,9948,7.1
8504,9511,8473,13.84
8505,162,8642,15.35
8506,1408,9943,7.03
8507,6830,43,18.05
8508,2406,4049,14.05
8509,5247,1637,12.37
8510,1591,7195,2.31
8511,10267,489,2.03
8512,11018,10519,12.18
8513,9356,1742,13.29
8514,6753,8608,15.0
8515,8511,1685,12.77
8516,8468,4517,18.21
8517,4878,592,2.93
8518,158,1779,13.59
8519,6911,7658,6.42
8520,6994,9426,2.29
8521,830,461,1.71
8522,6964,5526,7.23
8523,8801,2972,4.23
8524,9323,3815,11.8
8525,4856,9833,5.89
8526,5476,7937,8.83
8527,1311,31,17.78
8528,4624,10682,13.51
8529,6334,6581,16.64
8530,7008,6596,16.76
8531,2200,1461,10.58
8532,10562,4506,17.94
8533,6178,2855,3.09
8534,507,6784,18.39
8535,1300,2229,17.44
8536,4435,9890,6.27
8537,6381,879,5.26
8538,6697,559,2.37
8539,11347,6500,15.77
8540,2185,5904,10.4
8541,4911,6646,17.06
8542,5524,890,5.31
8543,382,6591,16.55
8544,1632,5130,3.41
8545,6314,3610,9.74
8546,6875,3995,13.19
8547,214,7447,4.21
8548,5132,1242,8.42
8549,11408,1284,8.79
8550,6832,4314,16.03
8551,7251,9254,0.42
8552,6241,9194,19.88
8553,9756,1344,9.3
8554,5468,9196,19.87
8555,2407,6947,19.64
8556,1958,10575,12.22
8557,10872,2445,19.15
8558,11023,3486,8.5
8559,43,1028,6.4
8560,6189,11066,16.63
8561,5085,3394,7.64
8562,9663,9907,6.18
8563,9406,9232,0.1
8564,944,698,3.39
8565,1098,9374,1.37
8566,5351,8703,15.32
8567,8241,25,17.32
8568,9430,6029,11.27
8569,1691,4202,14.84
8570,2259,493,1.5
8571,6629,4927,1.35
8572,5205,9439,1.89
8573,56,7661,5.91
8574,10773,8847,16.57
8575,4583,2179,16.63
8576,7230,7614,5.48
8577,9274,494,1.46
8578,4940,6675,17.01
8579,1596,4583,18.21
8580,5511,791,4.13
8581,5232,5204,3.78
8582,280,7588,5.2
8583,4165,3386,7.43
8584,10883,10573,12.02
8585,1970,3481,8.28
8586,4326,6280,13.42
8587,2286,967,5.65
8588,2084,7467,4.05
8589,11407,3984,12.74
8590,2393,10895,14.84
8591,8849,3585,9.14
8592,11270,69,17.53
8593,1450,8102,9.72
8594,8239,97,17.75
8595,1859,6599,16.19
8596,9437,4696,19.06
8597,1100,1298,8.51
8598,1676,9955,6.31
8599,6976,273,19.29
8600,8608,4437,16.69
8601,6892,4506,17.3
8602,9488,4322,15.64
8603,10980,2708,1.13
8604,7299,6985,19.56
8605,8784,2561,19.79
8606,7198,10708,13.02
8607,7096,10871,14.47
8608,11429,4996,1.65
8609,6263,2373,18.05
8610,10761,4714,19.09
8611,479,10838,14.13
8612,537,5231,3.7
8613,10928,9877,5.45
8614,4263,7793,6.72
8615,11357,4485,16.99
8616,659,3810,10.91
8617,6588,7651,5.44
8618,1762,4008,12.7
8619,4774,5519,6.23
8620,4401,9489,1.91
8621,10557,2729,1.14
8622,24,9658,3.42
8623,8724,7678,5.62
8624,10833,10498,10.96
8625,9498,10802,13.68
8626,937,4533,17.33
8627,1811,1921,13.85
8628,10535,10760,13.29
8629,10281,3762,10.39
8630,293,6082,11.24
8631,10571,11116,16.48
8632,717,2283,17.09
8633,6900,6859,18.2
8634,9581,1906,13.67
8635,10441,8621,14.01
8636,9559,5196,3.22
8637,2485,8239,10.55
8638,10416,10335,9.39
8639,470,1228,7.52
8640,994,6810,17.68
8641,194,3098,4.3
8642,7025,1771,12.36
8643,8233,1358,8.65
8644,1586,3376,6.79
8645,1398,5301,4.08
8646,1906,7939,7.78
8647,10322,8067,8.93
8648,4302,10432,10.17
8649,11016,1562,10.44
8650,8315,10354,9.47
8651,1048,9523,1.99
8652,6665,7972,8.05
8653,112,7211,1.21
8654,8788,3451,7.4
8655,4562,558,1.39
8656,1965,6930,18.65
8657,1229,8863,16.02
8658,9743,7864,7.03
8659,6944,119,17.43
8660,10476,8653,14.12
8661,439,10330,9.17
8662,971,9501,1.72
8663,10439,9210,19.11
8664,7103,4852,19.93
8665,6184,2787,1.36
8666,749,10043,6.56
8667,417,8614,13.69
8668,10624,2571,19.38
8669,4348,9077,17.86
8670,8209,8472,12.42
8671,2197,4306,14.96
8672,6403,636,1.95
8673,423,6294,12.8
8674,6757,5866,8.94
8675,9249,2318,17.04
8676,7192,5541,6.01
8677,4766,2812,1.47
8678,10479,6614,15.63
8679,7286,4358,15.35
8680,7177,11077,15.67
8681,11009,3417,6.82
8682,10470,6982,18.86
8683,6443,10019,6.15
8684,10902,7267,1.42
8685,5529,4875,19.89
8686,11322,10675,11.99
8687,4969,4437,15.93
8688,9536,1367,8.33
8689,625,918,4.28
8690,9753,8640,13.69
8691,4641,2821,1.38
8692,8897,3318,5.85
8693,2418,3526,7.72
8694,2386,2058,14.49
8695,6539,2222,15.97
8696,10809,7300,1.6
8697,1461,8687,14.07
8698,2304,7435,2.82
8699,8308,6744,16.6
8700,5157,1383,8.4
8701,1035,3605,8.37
8702,1167,7145,0.18
8703,6267,8870,15.68
8704,11041,10636,11.54
8705,4168,5188,2.57
8706,7303,2473,18.17
8707,2140,4046,12.3
8708,8525,9832,4.3
8709,8860,4545,16.77
8710,529,5090,1.66
8711,1344,10107,6.75
8712,5390,10926,14.11
8713,1974,194,17.63
8714,4586,1988,13.75
8715,9027,3772,9.78
8716,10493,2872,1.7
8717,8602,6736,16.42
8718,5044,1886,12.82
8719,391,6693,16.02
8720,9215,8209,9.64
8721,6254,621,1.44
8722,8362,9587,2.02
8723,6726,5124,1.9
8724,6800,7071,19.39
8725,11022,4802,19.0
8726,4926,4586,17.05
8727,5003,4079,12.49
8728,5544,3865,10.55
8729,7048,2496,18.25
8730,8476,10088,6.49
8731,1110,3583,8.01
8732,738,4004,11.79
8733,2026,10907,13.8
8734,320,2628,19.37
8735,9710,9182,18.28
8736,1688,4249,13.94
8737,2187,7710,5.04
8738,6897,1456,8.83
8739,1601,3677,8.78
8740,10304,8418,11.38
8741,6775,7897,6.7
8742,9481,6054,10.12
8743,4196,7350,1.77
8744,2412,10141,6.84
8745,660,5816,7.96
8746,10401,7557,3.61
8747,5276,1010,4.74
8748,6858,9154,17.93
8749,4918,10969,14.24
8750,8736,904,3.74
8751,1993,9076,17.18
8752,10393,8271,9.94
8753,1868,5445,4.55
8754,9692,8996,16.45
8755,2378,4078,12.24
8756,247,4444,15.52
8757,11352,4022,11.73
8758,2042,10072,6.1
8759,11334,1713,10.97
8760,5342,7405,2.12
8761,9567,1173,6.11
8762,1571,4895,19.55
8763,8246,9773,3.39
8764,5071,5606,5.93
8765,7297,8406,11.08
8766,5093,11062,14.96
8767,10556,7454,2.52
8768,8631,699,1.8
8769,32,3264,4.84
8770,5517,3870,10.28
8771,10572,3685,8.61
8772,8976,4325,14.35
8773,799,9654,2.25
8774,11335,9700,2.65
8775,9253,1917,12.67
8776,11354,7688,4.53
8777,5503,3631,8.06
8778,5104,2952,1.93
8779,9543,2004,13.4
8780,1316,4235,13.46
8781,4569,3116,3.4
8782,1291,6081,10.05
8783,9503,5965,8.99
8784,1825,3846,9.95
8785,1024,8040,7.63
8786,4567,2731,19.91
8787,1459,5554,5.28
8788,4648,9366,19.53
8789,2041,1605,9.77
8790,7333,3429,6.17
8791,8588,1896,12.39
8792,10284,1149,5.66
8793,10893,997,4.3
8794,7156,5866,8.06
8795,10960,7564,3.31
8796,5506,5799,7.44
8797,1721,8995,16.15
8798,1421,5746,6.94
8799,1717,4485,15.61
8800,8428,6708,15.58
8801,1603,7916,6.43
8802,9301,10077,5.85
8803,2190,6338,12.24
8804,4829,6393,12.74
8805,7316,10699,11.43
8806,10762,4783,18.25
8807,5182,8478,11.46
8808,9045,6381,12.61
8809,10268,9296,18.79
8810,6250,5488,4.56
8811,6558,10648,10.92
8812,4103,1965,12.88
8813,6197,6206,10.98
8814,6960,4398,14.72
8815,8412,10863,12.83
8816,850,1679,10.28
8817,9635,1967,12.87
8818,912,4543,16.02
8819,10964,728,1.71
8820,10599,4563,16.18
8821,10415,3855,9.82
8822,9000,3177,3.72
8823,234,8866,14.84
8824,11341,6550,14.02
8825,2263,5542,4.93
8826,1537,5059,0.58
8827,551,3334,5.04
8828,4752,2394,16.59
8829,1336,10873,12.8
8830,36,10781,11.97
8831,2158,2139,14.28
8832,11306,6328,11.93
8833,5138,9049,16.38
8834,8707,8310,9.73
8835,1440,9643,1.71
8836,1417,2038,13.35
8837,2391,7185,19.6
8838,11330,9031,16.19
8839,1867,5908,8.11
8840,6383,1370,7.32
8841,10834,10357,8.07
8842,7167,1929,12.3
8843,175,2850,0.59
8844,1106,2977,1.7
8845,4185,3030,2.16
8846,6549,7110,18.83
8847,9739,5280,2.37
8848,7152,785,1.96
8849,632,7015,17.94
8850,2081,5385,3.28
8851,1739,6661,14.75
8852,2331,10828,12.18
8853,10837,9870,3.57
8854,1260,7869,5.58
8855,11307,4811,18.08
8856,913,9370,19.05
8857,8740,2519,17.47
8858,9451,1049,4.25
8859,8656,6524,13.45
8860,9795,10611,10.18
8861,4927,3478,6.07
8862,8578,671,0.84
8863,9715,10675,10.75
8864,1823,2456,16.88
8865,231,7089,18.51
8866,8615,4980,19.56
8867,370,5944,8.22
8868,8721,6185,10.38
8869,7109,6175,10.29
8870,10332,9575,0.85
8871,10310,1630,9.41
8872,1294,2644,18.52
8873,6408,10984,13.47
8874,976,1394,7.27
8875,9265,7627,3.29
8876,8634,9064,16.19
8877,6461,5381,3.09
8878,6767,5858,7.37
8879,489,2452,16.75
8880,9812,3963,10.28
8881,4730,3796,8.78
8882,9432,5015,19.74
8883,7228,3619,7.18
8884,5215,1349,6.78
8885,6394,11115,14.55
8886,2445,7478,1.85
8887,6587,4769,17.49
8888,8734,10060,5.04
8889,10309,7890,5.54
8890,6495,8708,12.89
8891,1519,2636,18.31
8892,1698,1208,5.45
8893,2345,5419,3.29
8894,5055,4830,17.99
8895,9343,1811,10.84
8896,8469,10459,8.55
8897,544,7510,2.0
8898,9589,4385,13.9
8899,1122,10320,7.24
8900,7242,10026,4.59
8901,4901,1178,5.05
8902,11392,7756,4.17
8903,9552,1688,9.61
8904,2421,9996,4.28
8905,1131,4563,15.45
8906,5089,8127,7.47
8907,1777,5406,3.01
8908,4208,6735,14.93
8909,10335,8078,6.99
8910,5199,6272,10.74
8911,993,7908,5.45
8912,1014,6141,9.55
8913,6167,2960,0.96
8914,684,8617,11.8
8915,5126,3165,2.77
8916,9345,11112,14.2
8917,6966,2095,13.14
8918,4790,312,17.09
8919,6200,51,14.72
8920,11027,723,0.76
