order_id,order_date,customer_id,shipping_method_id,dest_address_id
5325,2024-06-30 05:57:43,1272,1,359
5326,2022-05-20 08:06:48,1312,1,359
5327,2024-03-20 14:39:43,1469,4,359
5328,2024-02-21 23:43:37,803,1,360
5329,2024-03-05 17:01:18,1002,2,360
5330,2022-07-10 00:02:15,1611,1,360
5331,2023-09-24 01:41:12,823,3,361
5332,2022-08-07 17:52:46,1850,1,361
5333,2023-04-05 22:41:45,1763,2,362
5334,2024-12-24 16:28:26,1955,1,362
5335,2024-10-05 22:54:38,974,2,363
5336,2023-02-10 09:12:21,1545,1,363
5337,2023-08-29 02:52:58,698,1,364
5338,2024-12-08 06:05:18,1749,4,365
5339,2023-05-01 03:54:10,203,1,366
5340,2023-04-02 05:31:35,242,4,366
5341,2024-03-21 08:02:52,258,4,366
5342,2022-05-14 17:20:26,631,3,366
5343,2023-06-01 03:12:33,644,4,366
5344,2024-01-02 11:04:43,815,2,366
5345,2022-10-13 23:46:55,962,3,366
5346,2024-04-14 02:19:10,1670,1,366
5347,2024-10-19 08:12:06,1156,4,367
5348,2024-02-01 01:07:24,526,4,368
5349,2023-11-04 05:42:02,972,2,368
5350,2022-08-30 12:21:59,1186,4,368
5351,2023-06-07 01:49:35,144,2,369
5352,2024-08-27 05:34:16,536,3,369
5353,2023-01-06 03:35:09,405,3,370
5354,2022-10-21 04:09:24,1809,1,370
5355,2024-07-26 08:52:31,1873,3,370
5356,2023-12-31 21:23:19,1897,1,370
5357,2024-04-25 00:40:27,1903,1,370
5358,2023-06-04 22:28:58,1918,3,370
5359,2024-08-29 23:16:22,833,1,371
5360,2023-03-18 10:00:16,1043,1,371
5361,2023-06-12 14:48:07,642,2,372
5362,2023-01-06 09:21:50,1140,1,372
5363,2024-09-14 06:51:51,1190,2,372
5364,2024-09-10 08:18:52,1556,1,372
5365,2024-04-11 10:22:01,1835,4,372
5366,2022-06-20 12:18:34,109,3,373
5367,2024-10-22 06:44:56,508,4,373
5368,2022-08-08 03:36:40,245,3,374
5369,2022-07-24 18:02:27,183,1,375
5370,2023-09-09 08:26:41,686,3,375
5371,2024-06-20 08:14:58,908,4,375
5372,2023-02-26 18:54:19,975,3,376
5373,2024-03-01 07:07:34,73,3,377
5374,2022-03-04 23:25:02,222,1,377
5375,2023-03-24 06:57:36,1306,4,377
5376,2022-03-02 03:39:23,1683,3,377
5377,2022-07-15 16:59:59,1691,3,377
5378,2024-02-20 12:15:15,168,4,378
5379,2024-03-27 18:00:07,321,4,378
5380,2023-09-15 01:55:07,1070,3,378
5381,2024-09-04 04:36:09,1550,3,378
5382,2023-12-18 08:20:56,587,1,379
5383,2022-08-18 07:22:35,730,3,379
5384,2024-09-15 03:10:42,1309,1,379
5385,2022-03-21 04:10:13,1659,3,379
5386,2022-03-11 12:47:55,166,1,380
5387,2023-02-06 23:48:45,454,4,380
5388,2022-08-24 11:25:05,739,1,380
5389,2023-10-12 12:48:03,822,3,380
5390,2022-06-10 06:37:09,1328,2,380
5391,2022-10-05 20:43:40,1385,2,380
5392,2022-12-12 08:25:23,445,2,381
5393,2023-07-24 07:39:29,548,3,381
5394,2024-07-21 07:51:45,1548,1,381
5395,2022-12-05 18:38:02,1588,4,381
5396,2022-01-30 05:27:12,1776,2,382
5397,2023-08-08 18:04:32,514,4,383
5398,2024-02-25 16:31:22,678,3,383
5399,2023-11-30 17:25:16,1858,4,383
5400,2023-06-08 00:27:53,1937,4,383
5401,2022-06-07 06:12:37,1960,3,383
5402,2022-09-22 03:58:45,619,4,384
5403,2022-04-23 05:53:02,1974,1,384
5404,2023-10-06 14:08:57,96,1,386
5405,2022-03-03 10:02:45,1713,3,386
5406,2023-10-06 01:41:48,247,1,387
5407,2023-05-24 23:59:33,750,2,387
5408,2023-01-27 18:45:29,811,3,388
5409,2023-04-12 06:38:22,863,2,389
5410,2024-01-17 15:29:51,1396,2,389
5411,2024-10-20 04:51:52,1756,1,389
5412,2023-04-15 11:06:57,558,2,390
5413,2023-08-23 09:35:20,723,1,390
5414,2023-01-22 20:18:52,826,2,390
5415,2023-10-16 21:50:33,727,2,391
5416,2024-12-07 02:20:42,115,2,392
5417,2022-01-25 02:08:29,144,3,392
5418,2023-04-12 05:45:08,1020,4,392
5419,2024-02-10 04:11:20,1257,1,392
5420,2023-01-11 13:59:09,1454,1,392
5421,2024-12-28 22:12:03,1684,1,392
5422,2024-01-24 18:06:42,464,2,393
5423,2024-09-20 10:28:59,1283,2,393
5424,2024-07-23 22:20:35,1300,4,393
5425,2024-08-09 04:20:16,1391,4,393
5426,2023-11-23 11:29:58,1219,1,394
5427,2024-12-21 21:37:03,1022,1,395
5428,2024-11-28 05:24:28,1580,1,395
5429,2022-12-14 14:21:26,1769,1,395
5430,2022-05-03 18:17:20,247,3,397
5431,2022-04-03 12:26:34,811,1,397
5432,2023-03-23 09:58:46,1123,4,397
5433,2024-05-22 15:47:39,1780,3,397
5434,2022-11-08 04:26:35,1404,3,398
5435,2022-02-12 00:26:21,1741,4,398
5436,2024-12-12 02:31:29,1746,1,398
5437,2022-06-01 06:11:09,1803,4,398
5438,2023-10-10 08:58:34,1289,3,399
5439,2024-05-27 05:02:32,1651,4,399
5440,2024-02-19 01:11:13,1666,3,399
5441,2022-05-11 11:20:20,1818,4,400
5442,2024-01-06 22:55:39,726,2,401
5443,2023-07-12 07:44:35,1169,3,401
5444,2023-04-19 22:56:17,1801,1,401
5445,2023-05-13 16:18:12,59,3,402
5446,2023-08-27 17:29:30,482,2,402
5447,2022-08-04 03:46:47,539,4,402
5448,2023-09-30 20:33:28,1434,4,402
5449,2022-05-02 06:44:59,180,1,403
5450,2024-01-08 01:23:39,457,3,403
5451,2023-10-23 23:54:44,1361,1,403
5452,2022-09-01 19:57:14,1751,4,403
5453,2023-10-30 06:05:05,918,1,404
5454,2023-02-26 18:11:42,996,3,404
5455,2023-12-08 13:06:34,373,4,405
5456,2023-10-24 23:29:30,782,2,405
5457,2023-06-22 02:31:43,791,3,405
5458,2024-01-26 14:47:19,1028,4,405
5459,2023-07-11 04:23:35,1150,4,405
5460,2022-10-03 08:32:25,564,2,406
5461,2025-01-19 12:53:49,630,1,406
5462,2024-08-29 10:20:52,1578,4,406
5463,2023-07-09 18:42:11,281,3,407
5464,2023-05-12 08:23:56,398,4,407
5465,2024-08-04 01:25:04,1032,4,407
5466,2022-06-11 09:31:04,1073,4,407
5467,2024-07-04 10:14:52,979,3,408
5468,2023-02-08 23:12:51,1730,2,408
5469,2022-11-21 23:00:37,1924,3,408
5470,2022-05-22 22:26:12,676,3,409
5471,2023-10-23 13:22:23,718,1,409
5472,2022-04-27 14:19:29,1310,4,409
5473,2023-03-20 17:59:05,1720,2,409
5474,2023-08-29 06:57:19,1955,4,409
5475,2024-01-01 04:27:16,1080,4,410
5476,2023-07-09 08:12:20,1107,4,410
5477,2023-04-15 05:59:11,1307,2,410
5478,2023-03-12 02:03:36,1481,3,410
5479,2023-07-06 19:25:59,1564,3,410
5480,2024-06-06 00:51:27,1566,2,410
5481,2024-01-01 19:33:40,1849,3,410
5482,2022-08-09 14:06:52,555,2,411
5483,2023-11-24 06:17:29,1236,4,411
5484,2025-01-11 02:40:34,462,3,412
5485,2022-12-11 04:23:34,810,4,412
5486,2024-01-28 21:32:42,1472,4,412
5487,2022-05-26 19:59:29,200,3,413
5488,2022-05-04 04:05:57,330,4,413
5489,2024-04-01 04:07:50,1161,2,414
5490,2022-02-22 03:45:35,1532,4,414
5491,2024-11-24 20:25:40,1707,4,414
5492,2024-04-07 04:27:27,1936,3,415
5493,2023-05-21 07:00:48,2000,4,415
5494,2024-05-04 07:18:22,148,4,416
5495,2023-06-12 13:51:49,153,1,416
5496,2024-10-30 15:49:30,488,4,416
5497,2023-03-26 18:04:21,1503,1,416
5498,2022-05-11 19:07:06,636,1,417
5499,2023-02-25 18:45:51,1324,4,417
5500,2022-02-11 02:37:25,1521,4,417
5501,2022-03-14 11:08:23,1784,4,417
5502,2024-03-11 06:12:47,231,4,418
5503,2022-04-22 03:57:30,665,3,418
5504,2022-06-28 05:27:43,1023,1,418
5505,2024-12-20 06:19:18,55,4,419
5506,2022-06-25 09:07:27,469,4,419
5507,2024-10-29 06:37:55,1375,3,419
5508,2022-11-05 06:03:26,755,4,420
5509,2024-01-10 17:34:10,1148,4,420
5510,2022-05-05 01:28:20,318,3,421
5511,2024-08-26 00:00:55,1069,4,421
5512,2023-10-06 21:12:31,1662,2,421
5513,2022-01-31 04:59:49,839,1,423
5514,2022-02-17 10:13:54,486,2,424
5515,2023-02-27 15:35:57,951,1,424
5516,2024-04-06 22:28:07,425,3,425
5517,2024-01-22 08:40:52,611,4,425
5518,2022-02-26 20:53:36,54,2,426
5519,2023-11-13 17:00:37,475,3,426
5520,2022-07-09 01:19:31,1475,2,426
5521,2023-06-20 02:15:19,874,2,427
5522,2023-08-17 17:05:38,941,1,427
5523,2024-02-23 02:39:15,15,1,428
5524,2023-07-24 02:45:07,188,2,428
5525,2022-10-01 14:34:10,760,1,428
5526,2024-08-22 22:13:17,822,2,428
5527,2022-12-01 13:15:08,910,2,428
5528,2024-01-21 13:58:05,1167,4,428
5529,2022-04-04 12:17:30,1643,2,428
5530,2022-10-17 21:59:47,1784,4,428
5531,2022-03-22 05:28:27,937,1,429
5532,2024-06-17 12:12:34,1638,2,429
5533,2024-03-24 00:52:59,745,2,430
5534,2023-08-08 13:03:50,569,3,431
5535,2022-10-25 10:26:06,1006,4,431
5536,2022-07-03 18:51:33,36,4,432
5537,2023-09-01 10:34:45,224,4,432
5538,2024-07-28 17:26:22,462,1,432
5539,2022-05-08 06:18:19,1352,2,432
5540,2022-11-20 21:00:49,1756,4,432
5541,2023-02-26 16:40:43,186,4,433
5542,2023-05-26 17:56:25,256,1,433
5543,2022-08-16 08:55:34,853,4,433
5544,2023-09-04 18:18:14,893,4,433
5545,2023-09-03 13:36:34,1456,2,433
5546,2023-02-18 08:00:47,1513,4,433
5547,2024-11-22 15:55:45,1833,2,433
5548,2024-03-31 00:42:28,162,2,435
5549,2023-01-25 00:15:17,1218,4,435
5550,2024-06-18 08:38:13,20,2,436
5551,2022-08-29 03:58:38,737,3,436
5552,2023-10-05 08:00:13,1573,2,436
5553,2024-12-12 06:26:31,846,4,437
5554,2022-08-15 12:31:56,1061,3,437
5555,2024-09-07 22:18:07,1454,2,437
5556,2024-11-28 09:07:10,1811,4,437
5557,2022-07-20 06:43:20,365,4,438
5558,2023-08-31 07:48:50,391,4,438
5559,2024-02-10 02:08:08,611,4,438
5560,2022-07-19 04:25:10,653,4,438
5561,2024-10-24 02:55:02,811,3,438
5562,2024-12-27 01:49:13,12,1,439
5563,2022-11-26 18:29:53,183,1,439
5564,2023-09-12 09:14:53,1471,4,439
5565,2024-07-17 19:23:56,1477,1,439
5566,2024-07-05 07:31:06,271,2,440
5567,2022-03-26 02:25:42,666,1,440
5568,2024-03-20 12:38:25,1574,3,440
5569,2022-07-02 12:28:44,1693,1,440
5570,2022-12-22 13:30:24,191,2,441
5571,2023-06-11 10:29:02,240,3,441
5572,2022-01-26 15:48:08,734,4,441
5573,2024-10-15 00:03:18,1336,1,441
5574,2022-10-17 12:59:35,1944,4,441
5575,2023-05-28 16:32:40,1317,2,442
5576,2022-12-25 15:34:23,1527,1,442
5577,2024-06-17 13:09:25,1726,4,442
5578,2023-05-13 23:59:36,1771,2,442
5579,2022-03-15 11:37:57,935,4,443
5580,2024-12-23 15:14:47,1131,4,443
5581,2022-03-29 03:09:32,1316,2,443
5582,2023-02-25 04:58:13,1385,2,444
5583,2023-02-28 04:10:22,874,1,445
5584,2024-02-06 20:43:13,1081,4,445
5585,2023-12-02 06:18:01,1674,2,445
5586,2023-12-23 15:23:21,915,4,446
5587,2023-09-25 05:51:40,993,3,446
5588,2024-07-20 07:01:44,55,2,447
5589,2024-04-27 18:58:06,699,1,447
5590,2024-08-07 19:18:16,1410,1,447
5591,2022-12-21 14:14:22,1548,4,447
5592,2022-06-22 10:58:43,1994,4,447
5593,2024-08-31 18:36:31,452,4,448
5594,2022-11-15 00:55:21,733,1,448
5595,2022-12-24 04:13:15,198,4,449
6143,2023-03-09 10:03:43,1032,2,1
6144,2023-02-19 19:21:25,1425,2,1
6145,2023-05-13 23:23:38,1623,4,1
6146,2022-02-16 16:26:25,1637,1,1
6147,2023-08-02 15:59:16,170,1,2
6148,2023-05-28 21:58:24,405,1,2
6149,2024-11-11 19:46:18,916,4,2
6150,2024-03-23 20:04:23,449,3,3
6151,2022-12-16 21:36:37,816,2,3
6152,2022-08-10 00:06:31,389,4,4
6153,2024-04-23 09:44:30,1210,2,5
6154,2023-11-21 02:16:59,1324,3,5
6155,2024-07-04 13:52:16,1917,4,5
6156,2022-02-07 13:10:14,333,1,6
6157,2024-10-23 15:34:21,470,4,6
6158,2022-12-13 19:30:36,895,1,6
6159,2023-03-05 00:42:27,1397,3,6
6160,2023-03-01 16:01:09,1879,1,6
6161,2023-12-26 20:10:06,246,3,7
6162,2024-09-10 09:11:47,1084,3,7
6163,2024-10-01 03:23:10,1710,2,7
6164,2022-06-16 15:44:18,1792,1,7
6165,2023-05-08 14:43:08,44,3,8
6166,2024-12-19 04:11:08,351,4,8
6167,2023-09-03 05:13:24,356,3,8
6168,2023-06-28 23:44:33,620,4,8
6169,2022-09-15 06:15:54,714,2,8
6170,2024-05-30 11:31:13,427,1,9
6171,2024-12-03 04:40:16,1401,4,9
6172,2022-04-11 19:14:11,711,1,10
6173,2024-05-13 21:37:16,1191,3,10
6174,2024-12-01 07:50:36,209,3,11
6175,2022-08-03 12:36:03,757,2,11
6176,2024-05-01 10:59:45,1843,1,11
6177,2024-06-19 09:40:48,62,2,12
6178,2023-04-23 23:07:43,372,3,12
6179,2024-02-11 02:29:39,904,3,12
6180,2022-10-15 17:24:02,1678,3,12
6181,2023-05-26 06:19:45,1714,1,12
6182,2022-11-25 21:49:14,15,2,13
6183,2022-12-22 07:47:48,424,2,13
6184,2022-10-27 09:55:23,672,3,13
6185,2022-04-05 08:32:12,322,4,14
6186,2024-12-17 11:03:32,931,4,14
6187,2024-05-26 23:27:22,1103,3,14
6188,2022-06-02 20:18:14,1211,4,14
6189,2022-10-07 16:50:21,1683,1,14
6190,2023-03-24 03:22:42,1739,3,14
6191,2022-10-24 18:48:22,1792,1,14
6192,2022-11-10 01:04:37,1654,1,15
6193,2024-05-30 05:22:40,27,4,16
6194,2023-07-15 06:39:09,759,1,16
6195,2022-11-23 16:09:57,168,2,17
6196,2024-08-15 17:26:55,472,2,17
6197,2024-03-26 04:11:57,547,2,17
6198,2022-04-03 04:55:01,1013,3,17
6199,2024-02-18 17:47:52,1282,3,17
6200,2023-09-12 16:04:20,1530,1,17
6201,2022-06-28 11:21:52,1911,3,17
6202,2024-06-11 09:26:41,1963,2,17
6203,2024-06-26 15:20:08,758,4,18
6204,2022-09-05 00:32:40,1663,2,18
6205,2023-11-30 02:29:42,1957,4,18
6206,2024-09-06 04:40:30,1184,1,19
6207,2022-03-12 04:32:24,113,3,20
6208,2024-12-10 06:21:18,523,2,20
6209,2024-08-15 18:03:15,934,2,20
6210,2023-10-20 08:00:06,1127,4,20
6211,2023-01-13 23:42:53,1282,2,20
6212,2024-11-25 04:44:04,96,1,21
6213,2022-04-02 06:41:17,169,3,21
6214,2024-01-25 22:37:53,248,4,21
6215,2022-06-25 19:58:18,748,4,21
6216,2023-12-21 17:56:56,749,4,21
6217,2024-07-25 03:27:17,1722,2,21
6218,2022-06-02 10:16:04,1817,3,21
6219,2024-04-14 06:09:45,1853,3,21
6220,2022-02-07 10:50:49,1873,2,21
6221,2023-10-24 16:47:56,539,2,22
6222,2024-12-14 15:43:31,1123,2,22
6223,2022-04-08 13:45:40,1400,2,22
6224,2023-12-01 10:06:14,1403,3,22
6225,2022-06-09 06:17:32,1563,3,22
6226,2024-06-23 14:47:02,75,2,23
6227,2022-08-06 18:26:00,98,2,23
6228,2022-06-19 11:20:51,1989,3,23
6229,2024-11-19 11:52:12,479,3,24
6230,2024-02-04 13:34:18,302,3,25
6231,2023-04-04 17:12:07,380,2,25
6232,2023-06-17 22:51:29,396,2,25
6233,2022-11-13 01:39:19,835,4,25
6234,2024-09-29 03:53:58,981,4,25
6235,2023-10-22 21:21:35,160,2,26
6236,2022-01-27 20:54:32,654,1,26
6237,2024-07-23 23:11:54,1442,1,26
6238,2024-06-09 22:45:28,1751,3,26
6239,2023-10-04 17:47:04,1015,2,27
6240,2023-11-14 23:15:11,1474,4,27
6241,2023-03-01 03:54:51,1613,2,27
6242,2023-09-03 19:15:45,357,2,28
6243,2024-10-08 04:55:38,944,4,28
6244,2023-01-05 02:25:28,1047,2,28
6245,2024-09-17 11:53:18,543,2,29
6246,2024-11-21 22:13:33,660,2,29
6247,2024-12-22 13:27:55,1931,4,29
6248,2024-12-15 17:58:40,269,3,30
6249,2023-11-06 14:33:27,439,4,30
6250,2023-12-05 04:57:46,886,1,30
6251,2023-05-28 21:26:44,312,2,31
6252,2024-10-16 12:58:02,376,2,31
6253,2022-11-10 15:32:17,409,2,31
6254,2024-08-14 20:41:16,1113,2,31
6255,2024-07-04 23:23:35,1489,4,31
6256,2024-07-09 04:26:54,231,1,32
6257,2022-10-01 04:08:50,109,3,33
6258,2024-12-18 00:55:48,681,1,33
6259,2023-01-09 14:30:59,938,4,33
6260,2023-03-15 13:36:27,1605,2,33
6261,2023-01-19 18:04:03,1896,2,33
6262,2024-08-05 14:59:01,311,2,34
6263,2022-04-20 12:14:52,523,1,34
6264,2024-10-07 12:01:24,1049,4,34
6265,2023-05-03 08:22:51,1083,4,34
6266,2024-11-19 13:11:54,1096,2,34
6267,2022-04-05 17:30:40,1475,2,34
6268,2024-05-21 08:05:31,1650,4,34
6269,2022-06-16 06:19:03,1723,3,34
6270,2023-08-09 09:22:20,232,3,35
6271,2023-10-22 11:22:56,257,2,35
6272,2023-04-30 22:04:47,1244,4,35
6273,2024-05-31 15:14:43,1557,3,35
6274,2022-05-16 05:06:51,1650,2,35
6275,2024-09-24 18:07:45,1716,2,35
6276,2025-01-13 20:35:40,1810,3,35
6277,2024-07-20 22:18:09,1899,4,35
6278,2024-08-08 08:33:55,205,4,36
6279,2023-12-04 20:11:15,275,4,36
6280,2022-08-03 04:38:37,1253,1,36
6281,2024-04-02 12:42:35,1303,4,36
6282,2022-12-20 17:51:46,1709,4,37
6283,2022-07-26 19:10:25,1805,4,37
6284,2023-06-23 21:42:16,1844,1,37
6285,2023-05-22 09:59:23,1053,1,38
6286,2022-07-05 04:38:07,1087,4,38
6287,2024-08-02 08:19:55,1164,4,38
6288,2024-01-10 06:45:21,1965,4,38
6289,2024-08-18 15:32:33,60,1,39
6290,2023-03-19 04:40:29,270,2,39
6291,2023-10-07 07:06:24,1768,4,39
6292,2023-01-26 07:07:16,828,4,41
6293,2022-11-12 09:30:38,1174,4,41
6294,2022-03-25 06:46:56,1342,1,41
6295,2023-12-29 05:26:09,1499,1,41
6296,2024-03-27 04:24:26,1763,1,41
6297,2024-12-26 20:59:01,290,3,42
6298,2022-02-04 09:11:32,999,1,42
6299,2023-04-29 19:58:11,1732,3,42
6300,2024-10-08 18:51:48,1797,4,42
6301,2023-03-04 20:50:49,745,4,43
6302,2024-10-03 20:29:31,1765,1,43
6303,2024-04-17 19:53:35,551,4,44
6304,2022-03-22 11:42:27,754,4,44
6305,2022-12-19 05:34:25,1313,4,44
6306,2022-10-14 10:41:59,1329,2,44
6307,2024-08-28 19:18:14,1626,1,44
6308,2022-11-27 16:38:42,453,4,45
6309,2023-09-17 08:41:16,561,2,45
6310,2024-10-12 01:25:56,1001,1,45
6311,2022-11-17 07:11:34,1275,3,45
6312,2022-01-29 13:56:23,1314,1,45
6313,2024-01-09 18:17:18,1932,3,46
6314,2023-03-09 16:11:27,345,3,47
6315,2022-09-28 09:11:59,395,2,47
6316,2024-11-02 15:14:38,419,3,47
6317,2023-09-24 01:00:16,559,3,47
6318,2022-09-21 12:03:39,1149,1,47
6319,2022-08-04 14:17:00,1445,1,47
6320,2023-02-28 05:00:18,1844,1,47
6321,2023-02-24 00:42:51,244,4,48
6322,2023-10-24 02:41:41,1182,2,48
6323,2024-07-07 06:56:32,1259,2,48
6324,2022-12-07 21:49:02,1405,1,48
6325,2022-07-16 02:13:00,1544,3,48
6326,2023-03-27 23:55:49,308,1,49
6327,2022-01-28 12:53:34,1145,2,49
6328,2023-09-30 15:45:31,1163,3,49
6329,2023-12-13 01:32:54,1745,3,49
6330,2024-09-21 17:45:35,264,3,50
6331,2022-09-06 21:40:06,422,1,50
6332,2024-11-10 22:01:54,1980,1,50
6333,2024-09-08 17:45:11,41,2,51
6334,2022-10-10 05:11:40,71,3,51
6335,2023-12-01 21:05:10,349,2,51
6336,2023-11-28 04:03:10,403,1,51
6337,2022-06-01 17:23:47,1202,2,51
6338,2024-03-01 16:13:26,427,2,52
6339,2022-11-07 17:51:14,824,3,52
6340,2024-02-11 11:22:45,974,2,52
6341,2023-12-06 17:41:25,15,2,53
6342,2024-02-05 03:52:10,631,1,53
6343,2022-11-20 20:28:34,862,1,53
6344,2022-06-05 04:23:19,1582,4,53
6345,2024-07-11 05:16:13,388,3,54
6346,2023-08-12 22:48:21,690,3,54
6347,2023-05-09 12:02:52,749,1,54
6348,2023-08-08 09:49:34,61,2,55
6349,2024-09-07 16:26:01,623,3,55
6350,2022-01-27 17:58:27,674,4,55
6351,2022-08-24 11:46:36,990,1,55
6352,2024-01-13 00:09:31,1710,2,55
6353,2024-04-02 03:11:24,1632,3,56
6354,2024-12-06 21:21:01,1840,3,56
6355,2023-11-28 03:07:03,1968,2,56
6356,2022-04-07 21:14:46,1100,2,57
6357,2024-04-24 01:47:26,1560,1,57
6358,2023-12-25 20:58:29,1642,3,57
6359,2023-04-21 08:34:21,410,3,58
6360,2022-05-01 08:16:23,1341,2,58
6361,2024-12-22 18:12:12,220,1,59
6362,2024-01-14 17:34:41,593,2,59
6363,2024-05-08 12:19:23,607,4,59
6364,2023-10-14 14:06:15,629,3,59
6365,2022-03-08 23:14:19,754,4,59
6366,2023-11-08 12:45:51,1234,2,59
6367,2024-12-30 19:32:21,1456,4,59
6368,2022-09-29 02:32:14,338,3,60
6369,2023-07-21 02:31:32,1267,4,60
6370,2023-03-21 11:19:05,615,3,61
6371,2024-08-11 10:28:56,1565,4,61
6372,2024-02-08 11:28:16,14,3,63
6373,2022-12-05 13:46:46,189,2,63
6374,2023-02-10 00:44:26,604,1,63
6375,2022-03-03 20:13:22,1182,2,63
6376,2023-09-01 03:44:10,1668,3,63
6377,2024-07-25 19:08:56,480,2,64
6378,2022-03-16 04:22:30,953,4,64
6379,2023-03-13 16:57:19,1037,2,64
6380,2024-05-03 04:56:44,1109,4,64
6381,2022-01-29 23:32:13,1111,1,64
6382,2022-11-27 04:51:34,1365,1,64
6383,2022-11-28 10:40:03,1891,1,64
6384,2024-07-18 01:06:59,589,3,65
6385,2022-08-16 07:22:29,1554,1,65
6386,2022-05-11 20:14:27,519,2,66
6387,2022-08-22 16:22:15,1654,1,66
6388,2024-05-15 19:02:52,1920,4,66
6389,2024-09-27 08:44:14,382,2,67
6390,2022-02-28 04:44:46,446,1,67
6391,2023-10-18 21:42:38,608,4,67
6392,2024-02-21 19:57:22,811,4,67
6393,2024-12-16 01:56:24,1533,4,67
6394,2022-05-19 11:25:28,1547,1,67
6395,2023-01-04 17:46:20,1879,1,67
6396,2022-03-20 05:01:16,595,1,68
6397,2022-05-31 17:37:17,602,4,68
6398,2024-05-08 11:47:06,1276,2,68
6399,2023-05-29 03:29:26,1394,1,68
6400,2023-12-23 18:25:28,1799,4,68
6401,2022-05-09 16:49:00,164,1,69
6402,2022-05-03 19:51:54,1162,1,69
6403,2024-08-26 20:15:18,1695,1,69
6404,2023-11-03 00:13:35,362,3,70
6405,2023-06-23 00:10:34,1586,4,70
6406,2023-11-23 11:28:43,342,4,71
6407,2023-03-01 10:40:42,1421,2,71
6408,2023-06-24 13:45:05,850,4,73
6409,2024-01-21 07:20:19,1149,2,73
6410,2023-03-10 01:50:25,1953,1,73
6411,2022-06-24 03:05:12,689,4,74
6412,2022-10-27 04:15:07,936,1,74
6413,2023-09-18 15:10:31,1116,4,74
6414,2022-08-16 20:13:48,1239,3,74
6415,2023-11-13 17:57:36,1361,2,74
6416,2024-04-21 01:20:33,513,2,75
6417,2024-05-27 18:02:13,689,4,75
6418,2022-05-22 04:47:19,866,3,75
6419,2022-02-21 10:49:07,1754,3,75
6420,2023-08-19 04:37:39,1886,2,75
6421,2024-02-24 00:43:25,647,2,76
6422,2023-07-28 06:16:10,1036,1,76
6423,2022-12-11 02:46:26,1208,2,76
6424,2022-03-19 06:26:56,1475,3,76
6425,2022-12-21 11:43:51,189,4,77
6426,2022-12-25 07:01:04,680,3,77
6427,2022-05-06 13:55:50,256,3,78
6428,2022-02-19 19:41:17,385,3,78
6429,2023-12-06 18:51:54,997,4,78
6430,2023-11-22 23:24:41,1513,1,78
6431,2025-01-08 21:12:10,1928,2,78
6432,2022-11-10 10:19:15,509,3,79
6433,2022-07-13 15:26:22,728,2,79
6434,2023-10-14 18:37:48,234,4,80
6435,2023-08-03 09:10:54,519,3,80
6436,2023-07-10 16:57:16,570,4,80
6437,2024-01-28 09:39:54,1089,2,80
6438,2023-02-27 17:13:03,1351,1,80
6439,2024-10-05 10:19:00,1593,4,80
6440,2024-07-03 03:13:44,1713,1,80
6441,2023-02-26 02:39:55,1898,2,80
6442,2023-10-25 07:44:58,850,3,81
6443,2024-07-11 13:25:20,851,4,81
6444,2023-02-16 03:26:48,1004,3,81
6445,2023-02-02 02:51:14,1275,1,81
6446,2022-12-20 09:22:24,1541,1,81
6447,2024-01-14 18:34:38,1622,2,81
6448,2024-06-08 14:46:43,343,3,82
6449,2022-05-28 03:46:00,618,2,82
6450,2022-02-27 20:43:42,723,4,82
6451,2023-10-26 10:06:22,1633,2,82
6452,2024-07-16 15:37:44,505,2,83
6453,2023-05-14 00:09:41,675,3,83
6454,2024-06-25 16:34:31,1003,1,83
6455,2023-05-09 11:38:41,1510,1,83
6456,2024-10-06 10:14:37,1824,1,83
6457,2022-10-24 03:59:40,85,3,84
6458,2023-12-17 17:52:11,650,3,84
6459,2024-05-22 01:44:38,1214,1,84
6460,2022-03-08 02:28:28,1441,2,84
6461,2024-05-15 17:29:16,1725,4,84
6462,2022-11-14 08:09:55,158,1,85
6463,2022-08-10 07:55:10,306,1,85
6464,2022-02-17 15:09:10,352,3,85
6465,2024-06-15 10:47:38,1792,1,85
6466,2024-12-03 06:52:53,263,4,86
6467,2024-11-19 19:46:05,409,4,86
6468,2022-12-22 11:49:43,796,1,86
6469,2022-12-15 09:00:12,1728,1,86
6470,2024-10-20 02:46:22,966,2,87
6471,2024-02-07 05:49:12,1067,3,87
6472,2024-02-22 23:47:39,1701,3,87
6473,2022-04-11 01:52:48,505,4,88
6474,2022-05-03 23:44:24,55,3,89
6475,2022-05-15 12:18:26,523,2,89
6476,2022-05-28 06:20:54,1775,2,89
6477,2022-10-13 20:01:17,252,2,90
6478,2023-09-06 21:26:34,914,2,90
6479,2022-05-05 21:23:13,1197,4,90
6480,2024-10-18 07:32:08,1510,1,90
6481,2023-07-09 08:51:40,216,1,91
6482,2022-02-09 14:42:42,1281,3,91
6483,2024-10-28 17:56:27,1662,3,91
6484,2023-03-02 02:38:24,1715,2,91
6485,2024-02-14 18:51:48,72,1,92
6486,2024-04-13 08:48:44,115,3,92
6487,2024-09-16 07:49:48,310,4,92
6488,2022-05-21 07:37:52,1452,4,92
6489,2022-05-06 12:41:29,1834,4,92
6490,2024-07-04 14:37:33,231,3,93
6491,2024-01-01 05:50:15,1923,1,93
6492,2024-11-13 13:26:54,976,1,94
